tweet_id,sentiment
1201373066888142848,negative
1212852229956395009,neutral
1213002109697888256,negative
1212337553711476736,negative
1212503771345031169,neutral
1213882840779313152,positive
1214194473355354112,negative
1214138407028502533,neutral
1214700433786032128,mixed
1213055495696764929,neutral
1216022873975947267,neutral
1212430449223618560,neutral
1212549288011685889,neutral
1216531044121358336,neutral
1213099821218910208,neutral
1214046209586991105,neutral
1214239431273648130,positive
1214882097661431810,neutral
1212426245818003457,neutral
1201418677888978944,positive
1212264608335089664,neutral
1213237122192289793,positive
1213161396789219330,neutral
1215939412426743809,neutral
1212788091351707656,neutral
1212188562357202949,negative
1212834271687254018,neutral
1213206851069693958,neutral
1201089297773944832,neutral
1214058210090463232,positive
1201208742165073920,positive
1212291717933744128,neutral
1215350092972072960,mixed
1212385346484355075,neutral
1212904529936535552,negative
1212148153199341569,neutral
1212397193677737984,neutral
1201119237886169090,neutral
1212449727524036610,negative
1204704345918361600,negative
1214965638885560321,negative
1212236834073391104,neutral
1213245365811585024,neutral
1212751451056791553,negative
1216772376710590464,neutral
1201359482284052482,positive
1214053300716363781,positive
1212311020506664965,neutral
1201228027729977344,neutral
1213886318339604489,negative
1213130243852132355,neutral
1216321476590297088,neutral
1223080867918041089,positive
1216801943584149506,negative
1214051232630767616,negative
1212465191885189120,neutral
1211154781676429317,negative
1201193348024934401,negative
1214688453046259714,positive
1212792145670819841,positive
1212483105321373698,neutral
1212765820629241856,neutral
1212390541058428929,neutral
1213292611630510082,neutral
1214011154118393856,neutral
1214230379952918534,negative
1213159038705254400,neutral
1201516847394373638,neutral
1212828142483709952,neutral
1212989523426238464,neutral
1201800226119528453,mixed
1203907476774703104,positive
1201428893674229760,mixed
1201374712322019328,negative
1213045211053641728,neutral
1212402959847481344,neutral
1213183769156472832,positive
1216547693188861952,positive
1212597629529526273,neutral
1212340665104949248,positive
1201360577580425217,neutral
1201447185226833920,positive
1213775590769250306,positive
1201351965046976513,neutral
1213798059513122816,neutral
1212714269625724928,neutral
1213050351923924992,neutral
1212996998497849345,neutral
1214216876668178442,mixed
1214041207594201088,positive
1201148677617831938,positive
1201171368835989505,neutral
1214060597383507968,positive
1212709421110956032,neutral
1212504840024330240,neutral
1201030571402641409,positive
1200946869687349248,mixed
1213808017029967873,positive
1222962424472580097,positive
1201190144721768449,positive
1212388002837729280,mixed
1213939794323136512,negative
1212194035135324161,negative
1212977863336636418,neutral
1214075113219510273,neutral
1214143917375000582,positive
1213727358026420224,neutral
1216681925768818695,negative
1217409538397097984,negative
1212341358440124417,neutral
1215448737646088194,negative
1201421784354045952,neutral
1213902483321507842,neutral
1213820938858500097,neutral
1201101547976974338,negative
1216323834418278401,positive
1213080601563189250,mixed
1201087965784526848,positive
1222947172569829378,neutral
1201397783183405056,neutral
1201214671086379009,negative
1212163775048159233,neutral
1214060130431635457,negative
1212811098665213956,neutral
1222589013921542144,neutral
1212519542674604032,neutral
1212325093969453056,neutral
1214200650537619456,positive
1212586195651354624,positive
1202659790905860098,positive
1201082011424821249,positive
1201085585034797056,neutral
1201214892885381121,neutral
1212816412470890499,negative
1214134022017650693,neutral
1214049642310258688,neutral
1222906617324134406,positive
1214998085211951104,negative
1201162885197639685,positive
1215959117862449153,mixed
1201195598822678530,neutral
1212146420335173632,positive
1212764146669895681,neutral
1214147319836413954,neutral
1201441780211867649,positive
1215854120042663937,neutral
1201134727773773824,negative
1201166517796298752,negative
1202341014125588480,neutral
1201514034799038464,positive
1213029835448180736,neutral
1212561171959754752,neutral
1212958322124562433,negative
1214181993782616064,positive
1212581628918337536,neutral
1212265835189985281,neutral
1213212109904977921,negative
1213006304219926528,positive
1213140496761204740,negative
1214107806745473024,positive
1213109553858039811,neutral
1213321313395388416,neutral
1213177069124767744,neutral
1201187917856681984,neutral
1213883754378342400,neutral
1213039263790616577,neutral
1212726766206369795,mixed
1213961612295491584,mixed
1212419697267920896,positive
1213040100730384384,negative
1213015166775742464,negative
1213048508443439105,neutral
1213058935885836288,neutral
1212224412856061953,neutral
1213251884800258048,positive
1201204889474543617,mixed
1214127797381275648,neutral
1213012285632987136,negative
1212252328658640897,neutral
1222907539337228290,neutral
1213893624464838656,positive
1201018679271600128,positive
1212814992275394560,negative
1212490685460422656,neutral
1222946791563440134,negative
1212839836375298049,neutral
1212898940678496257,negative
1212492770738364416,neutral
1201084355164168194,neutral
1201000892570460160,positive
1212769783009218560,neutral
1212457769862934532,mixed
1214012875456446464,positive
1216534793036263427,neutral
1213201429546045441,negative
1201123293589360647,neutral
1212921200520790016,neutral
1200982154529984513,neutral
1212765803759783936,neutral
1201589943610544133,neutral
1201111195639537664,mixed
1212423801813839872,neutral
1222945632014479361,negative
1201457293692243969,negative
1214244974625247247,positive
1212237127657889793,positive
1213911441885007872,positive
1213867905324113923,negative
1212745763584958464,neutral
1212292668258226178,positive
1212908684168302595,neutral
1213908795920924677,negative
1212772682326040577,neutral
1201015937882824704,positive
1212366388989480965,negative
1212300107338723329,neutral
1200961267026014208,positive
1211775826167029760,neutral
1212510065858686981,positive
1212907359770685440,negative
1212189045645668352,negative
1212546720527077376,neutral
1212729177293643776,neutral
1213032627093020672,neutral
1212479294242471937,neutral
1201501540252626946,negative
1212832988674871297,neutral
1212963845490253824,mixed
1213102968335151109,neutral
1201248711248154624,neutral
1212876890710642688,neutral
1212272747163869184,neutral
1213299335896731648,neutral
1214168732672638976,neutral
1213050970793484289,neutral
1212789288888393730,positive
1212333832529203201,mixed
1212729758745812992,positive
1214728985575329792,mixed
1212868452786065408,negative
1212265999589871625,negative
1201453557091831808,neutral
1212323672234635265,positive
1216232946820055040,neutral
1213141311882219520,neutral
1212562151384240128,neutral
1201205165627510784,neutral
1214214842044813312,neutral
1212200704355508231,negative
1214117406127190017,neutral
1212480240934629376,neutral
1213183690404175873,negative
1213004924692389888,negative
1212501888656121862,neutral
1212351915759153152,neutral
1214698528175460352,negative
1212763879836672001,neutral
1222501857450512391,positive
1212922401413042181,negative
1201221448876134400,mixed
1201217909877563393,neutral
1212723618507087872,neutral
1213113387070169093,negative
1212392984207089664,neutral
1201462452426285056,negative
1212714778306764800,negative
1212953271951929344,neutral
1215477360151027712,positive
1200930780375109632,mixed
1212396896377098240,negative
1215880972249567233,positive
1216846885920694277,positive
1217344811268739072,positive
1216738112954687494,mixed
1213186119510216707,negative
1214010198966161409,negative
1212716131745746945,neutral
1212804278152093696,negative
1212232468704747520,positive
1213746229852737537,positive
1201277227771580417,neutral
1213896293917110274,neutral
1212963501137891328,positive
1222943173309358080,positive
1209484736432873472,neutral
1201430075830345728,positive
1212719233081233408,neutral
1212322686057271299,neutral
1213251513755160576,negative
1213038645197721601,neutral
1212973535452381184,neutral
1200935552075390977,neutral
1201421988474032130,positive
1216068064036499463,positive
1214232902952792065,neutral
1217428851762040832,positive
1212494381703409667,neutral
1212944207343697920,neutral
1214189767405047809,neutral
1201850791151177728,negative
1212750060070621184,neutral
1201396244888924160,mixed
1212940195311575040,negative
1212418894872416257,positive
1201201193533480967,negative
1213808240804483072,neutral
1217487316354326528,positive
1212174677889757184,negative
1212249897652621312,neutral
1212377372814708739,neutral
1200980854564102145,negative
1201525158227402752,neutral
1217486493272375296,neutral
1213888385527558146,negative
1213151582369599489,neutral
1213077999836372995,mixed
1214159212315598848,neutral
1213034733690589184,negative
1212827269695246336,neutral
1205462081270697984,neutral
1201037112008687616,neutral
1212739628756799488,negative
1214191651662581760,negative
1212723727840038915,neutral
1213302089809563652,neutral
1201400477604335616,positive
1212765810101555201,mixed
1212384978484498432,neutral
1214767805872197634,mixed
1208450131781193729,negative
1201096455211114497,neutral
1212331675071471618,neutral
1212910046197305344,neutral
1214820388330442753,neutral
1214055787846340608,neutral
1213192441974706183,neutral
1216450446770036737,mixed
1212263491886821377,negative
1214720780489105408,neutral
1213742258790506496,neutral
1214102816576409600,mixed
1201349178728812545,neutral
1213297764840271873,neutral
1201523373911814144,mixed
1201221994152431618,mixed
1213089165618941954,neutral
1214121601320529920,neutral
1213864172515201024,positive
1201179360444764160,negative
1213997646953603073,positive
1212170726184300545,neutral
1201095070549602311,neutral
1212983117998370817,positive
1214243889940447234,neutral
1201390924468752384,negative
1215872803259502594,negative
1216411980921176065,neutral
1213758498514882561,neutral
1203004759377973248,negative
1212486779342925832,neutral
1212173499403558913,mixed
1212199968989163520,neutral
1223017107476090881,neutral
1201146178903121920,mixed
1201521280731811842,neutral
1214189558180515842,neutral
1208051573458374657,negative
1201170595804827654,neutral
1217425474076467200,positive
1201191196544159747,neutral
1212496749778092043,neutral
1213089355767701504,negative
1214183180225437696,negative
1212229819431342080,negative
1213792776292327424,neutral
1213098195452125187,neutral
1202861992224186368,negative
1212851953140674562,positive
1200938595017728001,positive
1212969154157928448,negative
1213035546878058499,positive
1212835924851204103,neutral
1215967026377871360,neutral
1200923749920518144,positive
1201176124337926144,neutral
1207660240222801920,positive
1212782174082088962,mixed
1201467088168214528,negative
1212329630356652034,positive
1212501860831170563,neutral
1212363962223878144,negative
1213930791211696128,positive
1215357191995232262,neutral
1213676686723694592,neutral
1214240802538446849,negative
1222954266547183617,mixed
1213154250362179584,neutral
1213094098493685761,positive
1217519838047981571,negative
1212978533770903553,neutral
1201288662539022337,positive
1216200296294240256,neutral
1214201526299873281,neutral
1212264954969149440,positive
1201029986624376832,positive
1213867486568992769,neutral
1212941078220947456,neutral
1212842853887430657,mixed
1216727159399645184,negative
1213172203312816128,negative
1212466288565669889,neutral
1209165327038394369,negative
1212410394284834822,neutral
1213103339107504128,negative
1201427292448329728,neutral
1212762143394848768,neutral
1212451521427902470,positive
1212297312157995010,neutral
1212986082029117440,negative
1213130200839598080,neutral
1213186650609598464,neutral
1212805248177360897,neutral
1212890735466500098,neutral
1215918237029928960,neutral
1213302831719092225,neutral
1200954605968019457,neutral
1213027932769259525,negative
1216404925283995654,positive
1213094016906076161,negative
1212296129381044224,negative
1201400542142054400,positive
1201362597418807298,negative
1213075493345529860,neutral
1215486699670818817,mixed
1201192448573280257,neutral
1213739400322015232,neutral
1212374051395702785,neutral
1216242920988250113,neutral
1212336871717691392,neutral
1212854240084934658,neutral
1208090801517027328,neutral
1215072533659123712,neutral
1213827856956100608,neutral
1212330867743436800,neutral
1215291572125827077,positive
1202114416248004608,negative
1216121535632683008,positive
1213035694966358016,neutral
1207210783274352641,negative
1213886089359962114,negative
1223047668756361216,neutral
1213130401650290688,negative
1200974381666750469,neutral
1216775208683671553,positive
1213029408795189248,positive
1214177879371788288,neutral
1214184370602414081,neutral
1209699247156875264,neutral
1215030825873559555,negative
1201469023340380160,positive
1214782187205210112,mixed
1213106779804098560,positive
1217424515183128576,positive
1201137651161526272,negative
1201510478591221763,neutral
1213899257473884160,neutral
1201243167112253441,neutral
1212385954868142080,neutral
1213098425757110272,negative
1212381703240638464,neutral
1213795487217790976,neutral
1212305593375039488,neutral
1201032002096513026,neutral
1213184224741724161,negative
1212576893020639234,positive
1200944675055517696,positive
1215937392365858817,negative
1201049391076925442,positive
1214967251197157379,neutral
1214772008128598016,neutral
1212444716744298496,neutral
1201509730788593664,negative
1217444276520603649,neutral
1212780154453409799,mixed
1200978196776308736,positive
1214994492941570048,positive
1213842503641772032,neutral
1216795806654779397,neutral
1201248667031756800,negative
1213965725473366019,negative
1201268630060748812,positive
1213930792415576066,positive
1212936321796395011,neutral
1216421615996743684,negative
1216425133281349632,mixed
1213961907335573515,negative
1213079444073730048,positive
1201374750578270209,neutral
1201337014857039873,neutral
1213171141226811392,neutral
1212876159983243271,negative
1213041472716587008,negative
1201495178898481153,negative
1214101527952056320,neutral
1205333697894858753,negative
1201097753260175366,negative
1216306227099176962,mixed
1201503808527966210,neutral
1215281525492789248,positive
1201386608504852481,positive
1212301378363822080,negative
1214141643537952769,positive
1212502396091478019,neutral
1212426389019869185,neutral
1201222054332252160,neutral
1214230051912323073,neutral
1201520804204351488,neutral
1212249368885186560,negative
1213903722843197440,positive
1213004793045831680,negative
1201167217620070400,negative
1201419908598390785,negative
1213893195211460609,neutral
1212879915579772933,positive
1200945296160645121,negative
1213929583860428802,neutral
1212530968982179847,negative
1201241500534722561,positive
1213875811159330823,mixed
1211542713461428225,negative
1201260110397497344,negative
1213177066117455873,neutral
1216266949119938560,negative
1212805741146517509,neutral
1214800974440730625,mixed
1212306590923141120,neutral
1212321695765352449,neutral
1212445378894848007,neutral
1212240294252621827,neutral
1213066114231615488,neutral
1212708228473196545,positive
1201276841409089536,positive
1200941943330672640,positive
1214172807946493952,negative
1213021311695499265,negative
1213045492445261825,neutral
1212497419784589312,neutral
1212979795652464640,neutral
1201169088418066432,negative
1213911925131755522,positive
1216443185842589698,neutral
1213738083574788096,neutral
1213251390673317890,negative
1201428707036012547,neutral
1214572441688825856,mixed
1212971576313950215,neutral
1213075271194165252,negative
1214861006293413888,mixed
1200980629162266630,mixed
1213307647476191233,neutral
1213292495855071232,neutral
1213830105602113536,positive
1201507115392737280,mixed
1217303667507900416,negative
1212594174664597507,neutral
1216313639176679426,neutral
1214124488851443712,neutral
1222369526664302593,mixed
1214208199433297920,positive
1201471928197881858,positive
1214784281651879936,neutral
1212245427367686144,negative
1212384544378232832,neutral
1214102575529832448,neutral
1213140524720427011,neutral
1212511778757894145,negative
1212451422052212737,neutral
1213178811455594505,positive
1216306158031527937,neutral
1214978754742751233,neutral
1201460057269035008,negative
1215067322114695168,mixed
1212224056688136194,neutral
1212487812135751680,neutral
1201111337880952833,neutral
1211364225303617537,negative
1213307888955019267,neutral
1214142382087819269,neutral
1201024589654036480,negative
1212898759182606337,negative
1213733622722813952,neutral
1212591327529127936,neutral
1213074326158823426,neutral
1214775105529765889,positive
1213735377460174848,neutral
1215381442244612100,neutral
1217378153276067840,neutral
1214164554659352577,negative
1222931863167283200,neutral
1216689755188027393,positive
1201517044635582464,neutral
1201462606227226624,neutral
1205397327592271872,negative
1201359518074068992,neutral
1213090717318422529,negative
1214059565681168384,negative
1200952626323611648,positive
1201005609719648256,negative
1214819696501035008,neutral
1212294799132413953,neutral
1213148410133536768,neutral
1212758919795351553,neutral
1213934156830380032,negative
1212197189121822720,neutral
1216514716991967232,positive
1201256106439233537,neutral
1217395318137991168,neutral
1212721828550057985,negative
1212166621919404032,neutral
1212244722535862272,negative
1214241101651075073,negative
1201111189725622273,neutral
1201026813943832576,positive
1212385213915041793,neutral
1200980613509107713,mixed
1212716146614513664,neutral
1206187471588986880,negative
1212936062932279297,neutral
1201139413482274816,neutral
1204060738161172481,neutral
1212919794510565377,negative
1213828911810908160,neutral
1216908571671257088,positive
1201517585302462464,neutral
1201176180763824130,mixed
1214826464811659266,negative
1201163004546564096,neutral
1216334383319339013,neutral
1214825442575835138,neutral
1212493247634903042,neutral
1217501217481461762,neutral
1214908833610522626,mixed
1213778766696271872,neutral
1213055927412314113,neutral
1216415437019320320,neutral
1213177072199196672,positive
1216797527690883074,mixed
1213936089192452097,negative
1213149088608223232,negative
1201214479972724737,positive
1201095183321964544,neutral
1205288688080412672,negative
1213155951781523456,negative
1201196563575402496,negative
1213183165013078021,positive
1213905382495674368,neutral
1201049341416411136,negative
1213988189045772288,mixed
1212398315159146496,negative
1216789909949812739,mixed
1212813687452504064,neutral
1213876422776893440,neutral
1216271090701479937,positive
1213152810948276226,neutral
1212865266461413377,neutral
1201412756915851264,mixed
1213269344186028032,neutral
1216711115683528704,neutral
1214118405449699330,neutral
1215029328993538055,neutral
1201414111290109953,neutral
1213067674080759808,negative
1216250469519106048,positive
1201087032791109635,positive
1213289028629549056,positive
1214781906518204417,neutral
1213148805354467328,neutral
1201498523180642305,neutral
1213132076733681665,neutral
1213324058537971717,positive
1214134908458799104,neutral
1212372855519956994,neutral
1216730304054013954,neutral
1201506320656011265,neutral
1212779968247271425,neutral
1217455896512618496,positive
1201072249895358465,negative
1212171897774977024,negative
1213887377858392064,neutral
1213185258679652353,neutral
1212574107289690112,positive
1201167412038471680,neutral
1200955913865183233,positive
1213139333173186560,neutral
1213006686606114817,negative
1201143745707757569,mixed
1213213677895241728,neutral
1213005586335502341,negative
1212324938029383681,neutral
1212390531587813376,neutral
1212318175603445760,neutral
1212327156317065216,negative
1204499910982348801,positive
1212281896102584321,negative
1212830142390775809,mixed
1212149695537205249,negative
1214915394139541504,neutral
1212583801836187651,neutral
1213831025173946368,negative
1216054257784410114,neutral
1213062025875574784,negative
1213044225178316800,neutral
1212166498682310659,neutral
1213153805484937216,positive
1213727379471970304,negative
1212339524971499525,positive
1213055369490108418,neutral
1214222549153992705,neutral
1200981559152644096,neutral
1213296295777067008,positive
1217508879774420992,negative
1213832507373817856,negative
1214061271533989888,positive
1212378778573398017,neutral
1214235984977522688,mixed
1201350852495265792,neutral
1213005815659012097,negative
1212347969032335360,neutral
1215011106579767296,mixed
1212588106043592704,positive
1216300068166303744,positive
1214803753183961088,mixed
1213124192356442113,neutral
1201470132175953920,neutral
1214782154565177349,positive
1213069791243722752,negative
1214199920808337415,positive
1212394492877295624,negative
1216753180282933248,neutral
1201251144724434944,negative
1212420046707986433,negative
1212742720181219328,negative
1205805984117149696,neutral
1213179904243720193,positive
1214034223453093888,neutral
1214135926802268161,neutral
1212372071747072001,neutral
1214825627351732225,neutral
1212765799041163265,neutral
1212759281273057280,neutral
1214202348739923969,neutral
1212324990357389312,positive
1201185533151633410,positive
1213914318925897730,negative
1201018481417711622,neutral
1213304121480093702,negative
1200928037455515649,positive
1213025706021736448,negative
1214735245787815936,negative
1216572161378398208,positive
1212384578410815495,neutral
1212183236706799616,neutral
1212797570076102657,neutral
1201133351425454081,neutral
1214090437616717825,positive
1201441286630334467,neutral
1202247226246008833,negative
1212710679595159552,negative
1213103011884613632,neutral
1212723806982352897,neutral
1215040209232027649,negative
1212907580621828096,neutral
1217392139459493888,positive
1213944286800162818,neutral
1212223113305477120,neutral
1212759963245957127,mixed
1214162987533160448,neutral
1216262355748868096,negative
1201186228835684357,neutral
1201217047532838912,negative
1214846808268181505,negative
1213184109469679622,neutral
1214807568150933505,neutral
1213183047631343617,negative
1212264435072618496,positive
1201311312292114433,positive
1212322522882084864,positive
1213197945304162311,negative
1212222341348020227,neutral
1212502755304194048,neutral
1214078642701160448,neutral
1213058843422478336,positive
1201156359607205889,neutral
1212294435901497345,neutral
1212407757665701892,neutral
1212527286051672065,neutral
1216634668726071296,neutral
1213305758621659137,neutral
1216742709890887680,neutral
1212825746684760064,negative
1213959321224007680,positive
1201460872893173760,mixed
1213015423635079169,neutral
1201314514572103681,negative
1212585198602334208,positive
1216386813088059392,negative
1206341723468828679,negative
1213066207370383361,positive
1214215860275027973,neutral
1212772576461828097,negative
1212448867976990726,neutral
1216710660379332610,neutral
1212242627468378112,neutral
1201217531970609153,negative
1213023534290743297,neutral
1212333607571902464,neutral
1214819974948302848,neutral
1215899451543425024,neutral
1212754546835017729,neutral
1213782216536416256,neutral
1213790359207268352,neutral
1213900310508396547,neutral
1213270205377531911,neutral
1213255754083373056,neutral
1212821781125517320,negative
1223080017422438400,neutral
1212476849365893126,neutral
1214166042815221760,neutral
1212255033464623105,negative
1212421022974128128,neutral
1216637813539704833,neutral
1214130441399291904,neutral
1211578445559468032,neutral
1201006906636042241,positive
1212247049577607168,neutral
1206335176424509447,positive
1212934882273513472,negative
1216145141913849856,negative
1213874189125308416,negative
1212282871416868864,neutral
1212580107346423808,negative
1213164842133151744,neutral
1212758093425197062,neutral
1212533661423280135,neutral
1212494920835108864,negative
1201438542725074944,neutral
1201360394520014848,negative
1212818847394336768,neutral
1201413293832888320,neutral
1212752530364649472,negative
1216570244413689856,neutral
1213116551399923712,negative
1205127897729634305,negative
1213959582017576961,neutral
1212775324309581830,negative
1212740140654899200,positive
1212456709211512834,positive
1212826145344966657,neutral
1212985573306249216,negative
1212999662329901058,negative
1216238919991336960,mixed
1216653674627452928,neutral
1214914330132729862,neutral
1201454899227250688,neutral
1214211127921577984,neutral
1213110135553441796,neutral
1201014156838789120,positive
1212501981698437122,neutral
1213051904399425542,negative
1221746842624561153,neutral
1212800420202131457,neutral
1213103167744937984,positive
1214837773242425344,mixed
1201479312416919554,neutral
1201429549638193152,positive
1212732489996886017,mixed
1214201785579114496,negative
1212257027113803778,neutral
1213863227068735489,neutral
1212255268442120193,negative
1213740262444322816,negative
1200968673474830338,neutral
1200945074458152960,negative
1212418622838255616,neutral
1213239065350418438,negative
1213292459016572930,neutral
1201349158608756736,neutral
1201010419852283904,neutral
1212768941396938752,neutral
1216325237362569218,neutral
1214123751987531776,neutral
1213088422325305350,neutral
1213033136923250689,neutral
1214094770794049536,neutral
1212476316508917760,neutral
1201466607014424576,neutral
1212317568524005376,neutral
1201269544330973184,positive
1212445207372931083,neutral
1216918264980348933,neutral
1212171211582705665,neutral
1201390310925967361,positive
1212954089799110656,negative
1212918213165502464,negative
1212922503615504384,mixed
1212380246785318913,neutral
1214050448505802752,neutral
1212786022356062213,positive
1201328581508554752,mixed
1212331315024089088,neutral
1212302477414076417,neutral
1213304716798709760,neutral
1213304716798709760,neutral
1212241417650790401,positive
1214102067503095808,negative
1212789654044446720,neutral
1212983031553830920,neutral
1213111103540154368,neutral
1214157965726560258,neutral
1212932686479810560,positive
1212503004278120449,positive
1212987498839904257,neutral
1214119051934478336,positive
1213842596751011842,neutral
1213840636610306048,positive
1206469653444415488,negative
1208226963170758656,negative
1215912718433079296,negative
1212771349690769418,neutral
1216462905136361473,negative
1213770116044857344,negative
1201381805334642688,negative
1212764063266201600,positive
1212932278776684546,negative
1214116614066573313,negative
1214176035551502336,positive
1212433355502968833,negative
1212792397815525376,neutral
1216807136547635200,negative
1216050900332163072,neutral
1212742221587456005,mixed
1216028431751831557,positive
1201175554814291969,neutral
1201033217358340099,positive
1212314456132210688,neutral
1201511693911756800,positive
1212430206851600389,neutral
1213846982135037952,mixed
1212785401322246144,neutral
1213106051853279233,neutral
1212250893313302528,neutral
1212440128561516544,neutral
1213031049183342597,neutral
1201417132367663106,positive
1213782042766393344,positive
1214734092849287168,positive
1212972138505728000,negative
1212584277704994817,neutral
1215908667603800065,positive
1213874628667592706,neutral
1212960902233939978,neutral
1212979129714388992,neutral
1212949897592397825,neutral
1216489761986306049,negative
1214728305737375744,neutral
1212506199599407104,neutral
1212297016786726912,neutral
1215977983321739264,negative
1212322703056785408,positive
1212410819633459200,negative
1201185718648877057,neutral
1213872161825460224,positive
1212390590291288065,neutral
1214151340139728902,neutral
1212201159508811777,negative
1222802151824658433,mixed
1212723363619201024,negative
1212760706019315714,neutral
1213025276071948288,neutral
1213843320042086401,neutral
1213230892698595328,negative
1201156389072261121,neutral
1212711658050768898,neutral
1213850381110980608,mixed
1201042910331969536,negative
1212470384039268352,neutral
1214117723166461952,neutral
1201473150166265856,positive
1213764348981760000,neutral
1212227203213209600,negative
1216221397523075080,mixed
1205581087289856000,negative
1214172025964650496,neutral
1213071975536562178,mixed
1212791752240902144,positive
1214179414243713024,neutral
1201116761065738240,neutral
1213967448057270273,negative
1201153055397421056,neutral
1212989739802005504,positive
1212292021404291073,negative
1209250314433499137,mixed
1212588459854061568,neutral
1215848917021216769,mixed
1214211046308634624,neutral
1213101369462263810,positive
1212306447469559808,negative
1214002637730914304,neutral
1216641650786697216,neutral
1212843956100198401,neutral
1213823670340247553,neutral
1214205329073942528,negative
1213813799708442629,mixed
1212983522769670149,neutral
1212209684712738816,neutral
1214108092335558661,mixed
1213203349597802497,positive
1213955018996367361,neutral
1216718504147197952,neutral
1213150021165694977,neutral
1214076065532063744,neutral
1214109206766333953,neutral
1201170870787551232,positive
1214173438937567232,positive
1201203533019828225,negative
1213103162376241152,positive
1212812212512993280,negative
1213171788110270464,neutral
1212729719940112384,neutral
1214943399826141184,positive
1212981065784147970,neutral
1212322356204646401,neutral
1214723265916293125,positive
1213932319452647425,positive
1212754060299907078,mixed
1213019754241384454,neutral
1211372094119800834,negative
1215410142663061505,mixed
1215915394982170624,neutral
1203638610056093697,negative
1212459599657414658,neutral
1213089387644370945,neutral
1212400050514599936,positive
1201470749342605312,positive
1214775899813502982,mixed
1201387709429760000,negative
1213682292310315010,neutral
1212420807537938432,negative
1201099797190586368,mixed
1212720360296194048,positive
1212505396134453249,negative
1216377077907279873,positive
1201210890688827392,positive
1208646858836307973,negative
1212492105588920321,negative
1213140515962511361,neutral
1213118229599674372,positive
1201438012028133376,positive
1214168464132325377,neutral
1213019206117146624,neutral
1213200667218714625,negative
1201448653983895552,neutral
1212355411988353026,neutral
1203318252107120640,neutral
1215414248894918658,positive
1212568179362410496,neutral
1213884945225199616,neutral
1201221909230301185,neutral
1201106489429168128,negative
1201053071494672384,neutral
1216766003922767881,mixed
1216619669257408512,positive
1213888913577656320,neutral
1216291301735510016,neutral
1206525489730457600,neutral
1213955507616206848,mixed
1216917601760219138,negative
1201487374120824832,negative
1212969007587975168,neutral
1201146552682606593,neutral
1213160387010580482,positive
1212993664512864257,positive
1212384423531954177,neutral
1201247713742008320,negative
1201439180217303041,positive
1212168198033985536,positive
1212425785065254913,neutral
1217334062110691328,positive
1216021991532089344,neutral
1216088753401487362,neutral
1214873514014064642,neutral
1215299764981465089,neutral
1213161457052897281,negative
1214226726445826049,negative
1212215890508500992,neutral
1215403141639766016,negative
1201273659777863680,positive
1213187045201498117,neutral
1214171881307283462,neutral
1213827330675789824,neutral
1215048298316357632,neutral
1212414029639143425,neutral
1212380513920573440,mixed
1201026135066382336,positive
1213120276034203651,negative
1213915898249007104,positive
1215288954091720704,positive
1216191622553260034,negative
1213874679636746241,neutral
1212818828855566338,neutral
1215445500956237825,neutral
1212357758089154561,neutral
1213034139361955840,neutral
1213291042210033664,mixed
1217295765124591617,negative
1215404652692328449,mixed
1216032749938790401,positive
1212812723320446976,mixed
1215948354783449088,neutral
1213297576683954176,positive
1210264364273557505,negative
1213074127604584448,neutral
1212150530903957504,positive
1216856243190542336,negative
1212840905096470544,positive
1212226403887915008,negative
1216034133564104704,positive
1201311357402001409,negative
1201240911516258304,negative
1213100218822078464,negative
1201041174796079104,positive
1212350846467485696,neutral
1214949626094206977,negative
1213845806245171201,negative
1213804274486071296,mixed
1213915487832289282,neutral
1213778164788482048,positive
1216356720752107525,mixed
1214822422605680641,neutral
1213778131200466945,positive
1216584094261350406,neutral
1216324307619586053,positive
1215843499943387136,mixed
1201200930202488832,negative
1213993200127553541,neutral
1214137740020920320,neutral
1213754818109546498,neutral
1213302215881961473,mixed
1212329048543825921,neutral
1200982263674134528,negative
1212207784852361216,mixed
1212346604029718528,neutral
1201257395554594816,neutral
1212729092560302082,neutral
1213046027504300032,neutral
1201234543694536705,negative
1212435620137750529,neutral
1206834182829281280,negative
1213112556610629632,neutral
1201172898544848896,neutral
1212457384976822272,positive
1211659430867148800,negative
1223095381573165056,negative
1216390934432272386,negative
1201507415340068865,neutral
1213039400671682560,negative
1212394398211825664,neutral
1213251516666175488,neutral
1212844651645984769,neutral
1214198983754694657,negative
1213016602012045316,neutral
1213059533523836935,positive
1212922986518470656,neutral
1214217292856397824,neutral
1212479793750372352,negative
1213972118897152001,positive
1212840348478836736,negative
1212478343158882305,neutral
1201042962769207296,positive
1201237138748198914,negative
1214120995998650369,mixed
1212800423809167360,neutral
1214120438965493760,positive
1203781219583959042,negative
1212804070899159040,neutral
1217454440413679616,positive
1214826752108892160,neutral
1214064781306580993,neutral
1201199131374608387,positive
1213065743341936640,neutral
1212294113749590016,neutral
1214214093554561024,negative
1214866473379717120,negative
1214864126041825281,neutral
1201114945418604548,neutral
1216769492061167621,positive
1212573095241883654,neutral
1213178143441375232,negative
1217368644491141120,mixed
1212305636974874625,negative
1213030354333900800,neutral
1212746847678320642,mixed
1213074166418677760,negative
1216761758829940738,positive
1216213300142387200,positive
1214845610303643649,neutral
1212458876605521920,neutral
1216605368719159296,negative
1212475823158112257,positive
